ID;Category;Source;URLs;Title;PublicationDate;SoMePlatform;RetroSampleDate;RetroSampleCountry;JointMusicking;OrigCovidSong;OrigCovidLyrics;Movement;HealthInfo;Conflict;Country;LyricsLanguage;Setting;Genre;Emotions;Features;FirstCoder;SecondCoder
899;video;SurveyXact;https://www.youtube.com/watch?v=hOXtKOziD6M;The Starlets - Isolation ABBA Medley;19-04-2020;YouTube;NA;NA;1;0;1;1;0;0;New Zealand, USA;english;home;pop, disco;humour, gratitude, loneliness, togetherness;splitscreen, music video;DS;MT
203;video;GoogleSheet;https://www.youtube.com/watch?v=jn8qM-vzqc8;"The Main Squeeze - ""With A Little Help From My Friends"" (The Beatles/Joe Cocker Cover)";20-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA, International;english;home;rock, oldies, blues;togetherness, happiness, being moved;splitscreen;MT;JW
221;video;GoogleSheet;https://www.youtube.com/watch?v=wlgVsuHTa_U;Italian folk dancer performs in a deserted piazza;20-04-2020;YouTube;NA;NA;0;0;0;1;0;0;Italy;NA;outside, street, deserted plaza;folk, world;loneliness, togetherness, being moved, defiance, grief/sadness, longing, happiness;dance;DS;JV, JB
755;video;SurveyXact;https://www.facebook.com/chris.knight.961/posts/10216320542789537;(Virtual) Choir of Hild Bede College, Durham UK;20-04-2020;Facebook;NA;NA;1;0;0;0;0;0;UK;latin;home;world, classical;happiness, being moved, hope, nostalgia;choir, splitscreen;MT;JV
1078;video;Retrospective;https://www.youtube.com/watch?v=R2eEtINrRb4;"Coronavirus Song! (""Quarantine Anthem"") PARODY!";20-04-2020;YouTube;20-04-2020;Denmark;0;0;1;0;1;0;UK;english;home, supermarket;pop;humour, happiness;animation, montage;JV;DS
1086;video;Retrospective;https://www.youtube.com/watch?v=ljYn_eHqcIw;Why Corona? - Michael Bluestein of Foreigner;20-04-2020;YouTube;20-04-2020;USA;1;1;1;0;0;0;USA;english;home;rock, acoustic;grief/sadness, togetherness;splitscreen;JB;JW
108;video;GoogleSheet;https://www.youtube.com/watch?v=L0c3fz742PY;Erykah Badu Quarantine Concert Series Apocalypse Three Full Show;21-04-2020;YouTube;NA;NA;1;0;0;1;0;0;USA;english;venue, studio, home;neosoul, soul/R&B, dance/electronica, shoegazing;togetherness, excitement, fun, relaxation, peace;livestream, online concert;DS;JW
211;video;GoogleSheet;https://www.facebook.com/israel.philharmonic/videos/2807211682709799/;Itzhak Perlman plays Schindler's List' theme;21-04-2020;Facebook;NA;NA;0;0;0;0;0;0;Israel;NA;home;soundtrack/theme song, classical;grief/sadness, togetherness;NA;MT;DS
226;video;GoogleSheet;https://www.youtube.com/watch?v=LFBMdwKkP7g;"Pandora employees cover ""Come and Get Your Love""";21-04-2020;YouTube;NA;NA;1;0;0;1;0;0;USA;english;home;funk, rock, disco;happiness;splitscreen;MT;JV
259;video;GoogleSheet;https://www.youtube.com/watch?v=FuvXG4As80c;Ballet connects dancers in lockdown - Dutch National Ballet;21-04-2020;YouTube;NA;NA;1;0;0;1;0;0;Netherlands;NA;home;rock, pop, acoustic;togetherness, being moved, inspiring;splitscreen, music video, production;MT;DS
759;video;SurveyXact;https://www.facebook.com/hetnoordnederlandsorkest/videos/927615017734084/;Muzikale Boodschap Noord Nederlands Orkest - Trombonist Quirijn & trompettist Manuel Davila;21-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Netherlands;NA;outside;classical, jazz;togetherness, humour;NA;MT;JB
768;video;SurveyXact;https://www.youtube.com/watch?v=5FBHa_o1A3Q, http://huffp.st/1VJGs9T;Lin-Manuel Miranda Instantly Composes Coronavirus Quarantine Song For Conan O'Brien And Son;21-04-2020;Youtube;NA;NA;0;1;1;0;0;1;USA;english;home;pop, musical;humour, loneliness, boredom;home conflict;MT;NCH
61;video;GoogleSheet;https://www.youtube.com/watch?v=5rzZ2F18MwI;Toronto Symphony plays Appalachian Spring from their homes;22-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Canada;NA;home;classical;happiness, nostalgia;splitscreen;MT;JV
212;video;GoogleSheet;https://www.facebook.com/rivka.arki.amar/videos/10157430043114773/;Take five / Dave Brubeck by Rivka Arki Amar in Harp;22-04-2020;Facebook;NA;NA;0;0;0;0;0;0;Israel;NA;home;jazz;happiness, peace, hope, tranquility;splitscreen;MT;NCH
224;video;GoogleSheet;https://www.facebook.com/joe.bolzenius/videos/2915042825197413/;New Basics Brass Band playing in Parking lot of restaurant;22-04-2020;Facebook;NA;NA;1;0;0;0;0;0;USA;NA;outside, parking space, parking lot;jazz;happiness, togetherness;short clip;MT;JW
246;video;GoogleSheet;https://www.facebook.com/watch/?v=228813041544238;The Green Machine by Marsh Dondurma group;22-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Israel;NA;home;funk, jazz;happiness, humour;splitscreen;MT;JV, JB
676;video;SurveyXact;https://www.facebook.com/rjouan.cello/videos/1572467476248823;"Day 37. ""Taiji Mantra"" feat Wu Man (Pipa player) and Patricia Jouan (Taiji Quan Chen style) (Pipa and viola play online with Taiji during the COVID-19)";22-04-2020;Facebook;NA;NA;1;0;0;1;0;0;France, China, USA;NA;home;world, traditional chinese;calm, serenity, togetherness, peace;splitscreen;DS;JW
889;video;SurveyXact;https://www.youtube.com/watch?v=Z0A_xc_Hl6I;CYC Virtual Choir - One Voice, written by: Ruth Moody & The Wailin’ Jennys;22-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;english;home;folk, choral, pop;togetherness, being moved, tenderness;splitscreen;DS;MT
195;video;GoogleSheet;https://www.youtube.com/watch?v=ymFRtaohk4M;Royal Academy of Music Musical Theatre alumni choir to say thank you to NHS and health workers around the world;23-04-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;english;home;pop, soundtrack/theme song, musical theatre, musical;gratitude, togetherness, being moved, uplifting, emotional_keywords;splitscreen, choir;DS;NCH
210;video;GoogleSheet;https://www.facebook.com/israel.philharmonic/videos/237768480649455/;"Schubert ""Die Forelle"", Op. 32, D 550";23-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Israel, Germany, Austria, France;NA;home;classical;happiness, gratitude, uplifting, playful;splitscreen;MT;DS
222;video;GoogleSheet;https://www.facebook.com/hanearlpark/videos/547180226226195/?__xts__[0]=68.ARAwlFT5HF9Nlxp2dTn1dZF4sl-7Sgeb2u2jl23Hgm--G-bZ8QDMGksLk5ppEdEt5wjNbJdCifWvrN9Ojx-fDFzFdx7KMFSO4zVUHFOdPIt-EHW-RBDSVLrYaM09tYYkQ3FBslwzxd6CSNnUBeDH6mK3nAjzgsHutivFxSlEmImR2_uc5h2ARfDPkIwYB4zo2MHTIlFwxtIgVhtlrCYxH_O6SOCH9fpg-OhuySCEusps3G4MOMveQd6gehNpKojXnsTtd-l5AzVZrQ7SfaO_fB9nzl1rf8vS8BSM23BqoHpsVwS2S-Ks3EAnjf1tHcVH0717dYTes0k19hyoZIyjIesXXR4;"""Grumble: A Lockdown Miniature."" Original improvised guitar piece by Han-earl Park";23-04-2020;Facebook;NA;NA;0;1;0;0;0;0;USA;NA;home;alternative;loneliness;black & white;MT;JB
223;video;GoogleSheet;https://www.youtube.com/watch?v=ORNCDCxpMM4;Bella Ciao - Banda degli Ottoni a Scoppio in Quarantena;23-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Italy;italian;home;folk, world;togetherness;multilayer, music video;MT;DS
225;video;GoogleSheet;https://blog.smu.edu/meadowsremote/2020/04/20/smu-trumpet-faculty-joins-worlds-most-celebrated-players-to-honor-healthcare-workers/;SMU Trumpet Faculty composes /performs song written for  healthcare workers;23-04-2020;blog.smu.edu;NA;NA;1;1;0;0;0;0;USA, International;NA;home;jazz;togetherness, gratitude, happiness;splitscreen;MT;JV
229;video;GoogleSheet;https://www.youtube.com/watch?v=sasPmpBhR10;New Kids On The Block - House Party (Official Music Video);23-04-2020;YouTube;NA;NA;1;1;1;1;0;0;USA;english;home;rap/hip-hop, soul/R&B, pop;happiness;music video;MT;JV
227;video;GoogleSheet;https://www.youtube.com/watch?v=yrJPZtcH140;"Zoom the Band ""I Wanna See My Friends""";24-04-2020;YouTube;NA;NA;1;1;1;0;0;0;USA;NA;home;rock;happiness, loneliness, boredom, humour, frustration;fish-eye;MT;NCH
235;video;GoogleSheet;https://www.facebook.com/watch/?v=2435553593402197;Boismortier - Concerto in a minor - Allegro<U+05EA> Flute quintet;24-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Israel;NA;home;classical;happiness;splitscreen;MT;JV
258;video;GoogleSheet;https://www.youtube.com/watch?v=8_AxMA_dE4Q;Bach to the Barre! Staying home with TSO musicians & National Ballet of Canada dancers;24-04-2020;Facebook;NA;NA;1;0;0;1;0;0;Canada;NA;home;classical;humour, togetherness;splitscreen, dance;MT;JB
781;video;SurveyXact;https://www.youtube.com/watch?v=UrG7PTffmlQ;Waltzing Matilda virtual choir performance;24-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Australia;english;home, venue;classical, oldies, folk;togetherness, happiness, being moved;patriotism, splitscreen, choir, orchestra;MT;JW
1079;video;Retrospective;https://www.youtube.com/watch?v=yhwQ-YbKsFk;Universal and Friends present: Stay home;24-04-2020;YouTube;24-04-2020;Italy;0;1;1;0;0;0;Singapore;english;home, outside;rap/hip-hop, pop;loneliness, ;NA;JB;JW
238;video;GoogleSheet;https://www.youtube.com/watch?v=ezOdhHyb68w;"""Uitgaan in de 1,5m samenleving 2020"" [""Going out in the 1,5m society 2020""], Dutch, by Bitterzoet (concert venue/club)";25-04-2020;YouTube;NA;NA;1;0;0;1;0;1;Netherlands;dutch;venue, club, outside;dance/electronica;humour, uncertainty;short film, political;MT;NCH
704;video;SurveyXact;https://www.youtube.com/watch?v=6-9yg3HxEO8;RESISTREAM! banda roncati 25 Aprile 2020;25-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Italy;NA;home;folk;togetherness, grief/sadness;NA;MT;JB
778;video;SurveyXact;https://www.facebook.com/associazionetiravento/videos/273541133806282/;#bellaciaoinognicasa. A group of musicians through videocall made this viedo and asked to Italian people to sing all together this song from their windows.This was 25th of April fro the Liberation Day;25-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Italy;italian;home;folk, pop;grief/sadness, being moved;commemoration, splitscreen;MT;JB
1080;video;Retrospective;https://www.youtube.com/watch?v=JxXF7bo5bOE;(Covid-19 Wasn't) Born In The U.S.A. (Coronavirus Parody Song);25-04-2020;YouTube;25-04-2020;UK;0;0;1;0;0;1;USA;english;outside, venue, studio, hospital, healthcare;rock;humour, grief/sadness, anger;compilation, patriotism;MT;JB
1081;video;Retrospective;https://www.youtube.com/watch?v=YaqSemXtgJA;A Dynamic Song On Corona by CMC Sisters;25-04-2020;YouTube;25-04-2020;USA;1;1;1;1;0;0;India;english;home, outside, convent, church, kitchen;pop;togetherness, hope, frustration, grief/sadness, anger;music video;MT;JB
233;video;GoogleSheet;https://www.facebook.com/micha.davis.71/videos/10222754866926869/;Micha Davis<U+200E><U+200F> in Trombone;26-04-2020;Facebook;NA;NA;0;0;0;0;0;0;Israel;NA;home;jazz, oldies;happiness;NA;MT;NCH
236;video;GoogleSheet;https://www.facebook.com/watch/?v=2936629353093060;"""One human tissue"", Hebrew, by Kippalive";26-04-2020;Facebook;NA;NA;1;0;1;0;0;0;Israel;hebrew;home, outside;ballad, pop;togetherness;choir, splitscreen;MT;NCH, JB
779;video;SurveyXact;https://www.youtube.com/watch?v=Ibbkmjt2JP0;"""Tættere end vi tror"" - charity song about being apart by Danish artists Lukas Graham, Christopher, Mads Langer, Jada, Benjamin Hav, Clara, Don Stefano, Tessa";26-04-2020;YouTube;NA;NA;1;1;1;0;0;0;Denmark;danish;album art;pop;loneliness, togetherness, grief/sadness, hope;still;MT;DS
1082;video;Retrospective;https://www.youtube.com/watch?v=ZeeVPYT6ZSI;"The Pina ""Corona"" Song - Madison Galloway Band";26-04-2020;YouTube;26-04-2020;USA;1;0;1;0;0;1;Canada, USA;english;home;rock, country;gratitude, togetherness, resilience;splitscreen;NCH;MT
1083;video;Retrospective;https://www.youtube.com/watch?v=xPjeZgY21vs;Lockdown Song | Bala Song | Corona Song | #lockdownsong | Sooryavanshi Songs | Puzzilla;26-04-2020;YouTube;26-04-2020;USA;0;0;1;1;1;1;India;hindi;animation, home, outside, venue, street;rock, world;humour;medley, bollywood;NCH;MT
234;video;GoogleSheet;https://www.youtube.com/watch?v=Z_mspzhels8;2 Israeli Songs (Ata Li Eretz and The Last War) in trombne, arrangement and playing  by Shachar Israel;27-04-2020;YouTube;NA;NA;0;0;0;0;0;0;Israel;hebrew;home;classical;grief/sadness, uplifting;splitscreen;MT;DS
237;video;GoogleSheet;https://www.youtube.com/watch?v=EaSBt7474_0;"""Not touching you"", Hebrew. Yehudit Ravitz with Lavi Quartet";27-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Israel;hebrew;home;folk, pop, ballad;grief/sadness, happiness, longing, being moved;splitscreen;MT;JV, JB
239;video;GoogleSheet;https://www.facebook.com/105393801133301/posts/119996743006340/;WG Covid Collab;28-04-2020;Facebook;NA;NA;1;0;0;0;0;0;USA, Belgium;english;home;bluegrass, country;excitement, resilience;splitscreen, black & white, music video;MT;DS
350;video;GoogleSheet;https://www.youtube.com/watch?v=YbK8M_baxkw;"Sam Bevan composition ""Suburban Icons"" ";28-04-2020;youTube;NA;NA;1;0;0;0;0;0;USA;NA;home;jazz;happiness, chill;splitscreen;JV, MT;JW
232;video;GoogleSheet;https://www.facebook.com/michal.kogut.5/videos/10219286757814543/;"""Made in Israel"", Hebrew, sang by Michal Kogut Arbell";29-04-2020;Facebook;NA;NA;0;0;0;1;0;0;Israel;hebrew;home;jazz, pop;happiness;splitscreen, choir;MT;JV
244;video;GoogleSheet;https://www.youtube.com/watch?v=nexnnrYyTmc;Andrea Bocelli And Celine Dion: ‘The Prayer’;29-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Italy;english;home;ballad, pop, opera;togetherness, being moved;splitscreen, music video, zoom;MT;DS
784;video;SurveyXact;https://www.facebook.com/louisdowdeswellmusic/videos/2683965991888981/UzpfSTEwNDcyNDA1NzE6MTAyMTYxMzc3NzM0NTA4ODU/;INTO THE UNKNOWN | FROZEN 2 (HUGE INSTRUMENTAL VERSION) feat. Gregg Bissonette and Jake Willson;29-04-2020;Facebook;NA;NA;1;0;0;0;0;0;UK, International;NA;home;soundtrack/theme song, jazz;happiness, togetherness, motivational;splitscreen;MT;JB, JV
895;video;SurveyXact;https://www.youtube.com/watch?v=W2rbbzk-9iM;"Cover version of 80's classic ""Never Gonna Give You Up""";30-04-2020;YouTube;NA;NA;1;0;0;1;0;0;Finland;english;home;pop, disco;humour, happiness;music video, splitscreen;MT;DS
916;video;SurveyXact;https://www.youtube.com/watch?v=9Ctpxs3kh_Q;Stars from stage and screen unite from their homes to sing Scott Alan’s ‘You’re Not Alone’, sharing a message of hope to anyone feeling lonely, isolated, anxious or depressed during the COVID-19 crisis, as its essential that you take care of your mind as well as your body.;30-04-2020;YouTube;NA;NA;1;0;0;0;0;0;UK, USA;english;home;pop, ballad;togetherness, hope, loneliness;music video, black & white;MT;DS
897;video;SurveyXact;https://www.facebook.com/watch/?v=1176881182658056;My new Single WITHOUT YOU featuring the incredible Chloe Kay is OUT NOW<U+203C><U+FE0F>;01-05-2020;Facebook;NA;NA;1;1;1;1;0;0;Germany;english;balcony;dance/electronica, pop;loneliness, happiness, fun, togetherness;music video, balcony performance, dance;DS;DS
243;video;GoogleSheet;https://www.facebook.com/ilan.rechtman/videos/10158110578473286/;Jazzical for Cello & Piano — Ilan Rechtman;02-05-2020;Facebook;NA;NA;0;1;0;0;0;0;Israel;NA;home;jazz, classical;happiness, grief/sadness, relaxed;splitscreen;MT;JW
251;video;GoogleSheet;https://www.youtube.com/watch?v=qnb5duYcwb0;A Memorial For Us All (organized by Wynton Marsalis);03-05-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;NA;home;jazz, blues;longing, loneliness, grief/sadness;splitscreen;MT;JB
786;video;SurveyXact;https://www.facebook.com/symfoniorkestret/videos/2596823193907415/UzpfSTIwMzgzMzkwODI0NDoxMDE1ODMyMjQ1Njk3MzI0NQ/;Erbarme dich, mein Gott - Sønderjyllands Symfoniorkester;03-05-2020;Facebook;NA;NA;1;0;0;0;0;0;Denmark;german;window, venue;world, classical;grief/sadness, being moved, longing;edited;MT;JV
787;video;SurveyXact;https://www.facebook.com/satiregruppenMAGT/videos/1409719325899518/UzpfSTYzOTY3Nzc3OToxMDE1ODY3MzcwOTgyNzc4MA/?story_fbid=10158673709827780;MAGT - En Lærke letted' (celebrating 75th liberation anniversary with lots of corona references);03-05-2020;Facebook;NA;NA;1;0;1;0;0;0;Denmark;danish;home;classical;humour, hope;splitscreen;MT;DS
929;video;SurveyXact;https://www.youtube.com/watch?v=8V0-_IqA9oE;Acoustic cover of The Internationale;03-05-2020;YouTube;NA;NA;1;0;0;0;0;0;Austria;NA;home;classical, rock, traditional;humour, togetherness, happiness;splitscreen;MT;DS
250;video;GoogleSheet;https://www.youtube.com/watch?v=s0PCMNels-s, https://www.stereogum.com/2083194/645ar-yoga-video/video/;645AR’s “Yoga” Video Is A Surreal Coronavirus-Themed NYC Alien Invasion Hallucination With Insane Music To Match;04-05-2020;YouTube;NA;NA;0;1;1;0;0;0;USA;english;home, animation, street, outside;rap/hip-hop, dance/electronica;anger, confusion, fear;music video, animation, surreal;MT;NCH
249;video;GoogleSheet;https://www.facebook.com/WorthingtonUMC/videos/282039106299411/;"Choir director adopts layered ""cloning"" to facilitate ensemble play";05-05-2020;Facebook;NA;NA;0;0;0;0;0;0;USA;NA;classroom, workplace;classical, religious, hymn;happiness, peace;splitscreen;MT;NCH
825;video;SurveyXact;https://www.facebook.com/LondonAccordionOrchestra/videos/1322260604649958/UzpfSTEyOTc1MTQ2NzU6MTAyMTY4NDkwNjk0ODExODM/;LAO House Music - London Accordion Orchestra and special guests;05-05-2020;Facebook;NA;NA;1;0;0;1;0;0;UK;NA;home, outside;pop;humour, happiness;splitscreen, dance;NA;JV
828;video;SurveyXact;https://www.youtube.com/watch?v=A_i8qdfW5u8;COVID-19 Piano Fugue;05-05-2020;YouTube;NA;NA;0;1;0;0;0;0;Netherlands;NA;NA;classical;humour, grief/sadness;notation;MT;JB
932;video;SurveyXact;https://www.facebook.com/watch/?v=840694736455162;Zweef Weg (Float Away) - Madelief en Yrsa samen met NNO en PCC;05-05-2020;Facebook;NA;NA;1;1;0;1;0;0;Netherlands;dutch;studio, outside, home;classical, pop;peaceful, hope, togetherness, being moved, peace, longing;splitscreen, music video;MT;DS
265;video;GoogleSheet;https://www.youtube.com/watch?v=BdJS11C8LA0;"Weezer's ""Hero"" (ode to essential workers)";06-05-2020;YouTube;NA;NA;1;1;0;0;0;0;USA;english;home, outside;rock;gratitude, togetherness, happiness;splitscreen, music video;MT;JV, JB
891;video;SurveyXact;https://www.youtube.com/watch?v=yV4NEahHR_w;Covid song;06-05-2020;YouTube;NA;NA;0;1;1;0;0;0;UK, USA;english;home;folk, country;humour, togetherness;NA;DS;DS
262;video;GoogleSheet;https://www.youtube.com/watch?v=_28wL312E9c;The Sound of Silence - Tous dans ton Brass - feat. Ibrahim Maalouf & Clément Saunier;07-05-2020;YouTube;NA;NA;1;0;0;0;0;0;France;NA;home;brass, folk, oldies, classical;grief/sadness, being moved;splitscreen, brass band;MT;JW
263;video;GoogleSheet;https://www.instagram.com/tv/B_5lppOh4c2/;"Cobie Smulders reprising HIMYM's ""Robin Sparkles"" character for Instagram PSA parody";07-05-2020;Instagram;NA;NA;0;0;1;0;0;0;Canada;english;home;pop;humour;NA;MT;JV
264;video;GoogleSheet;https://www.youtube.com/watch?v=05wKrAnFHU0;"""Quaransheen"" by Kirby Krackle";08-05-2020;YouTube;NA;NA;0;1;1;0;0;0;USA;english;home;rock, dance/electronica;humour, frustration, loneliness;music video;MT;NCH
361;video;GoogleSheet;https://www.youtube.com/watch?v=agIvUbHtMqc;"Christine And The Queens: ""People, I've been sad"" (On Colbert @home)";08-05-2020;YouTube;NA;NA;0;1;0;0;0;0;France;english, french;home, window;pop, alternative;grief/sadness, loneliness;talkshow, livestream;MT;JW
362;video;GoogleSheet;https://www.youtube.com/watch?v=hfLEvRY1kcA;Ben Gibbard: Live From Home (5/7/20);08-05-2020;YouTube;NA;NA;0;0;0;0;0;0;USA;english;home;pop, oldies;grief/sadness, fatigue, hope, nostalgia;livestream;DS;JW
266;video;GoogleSheet;https://www.youtube.com/watch?v=59ggooQpKQI;"Doja Cat & Nicki Minaj ""Say So"" (corona-themed verse added via Minaj remix)";11-05-2020;YouTube;NA;NA;0;0;1;0;0;0;USA;english;studio;dance/electronica, pop, rap/hip-hop;happiness;music video;MT;JV
920;video;SurveyXact;https://www.youtube.com/watch?v=Op1PaLXsl5k;St Peter's College Choir - Marenzio, Quia vidisti me;11-05-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;italian;home;classical;togetherness, being moved, grief/sadness;splitscreen;DS;MT
890;video;SurveyXact;https://www.youtube.com/watch?v=jV6igTrFr_8;Isolated (Music Video);12-05-2020;YouTube;NA;NA;0;1;1;0;0;0;UK;english;home;acoustic, folk, pop, indie;loneliness, grief/sadness, togetherness, being moved, longing;music video;DS;DS
886;video;SurveyXact;https://www.facebook.com/mette.rasmussen.37051/videos/10158340768622246/;Mette Rasmussen: Hvad vil du gør' når Danmark bli'r som før (What will you do when Denmark is like before);13-05-2020;Facebook;NA;NA;0;1;1;0;0;0;Denmark;danish;home;pop, jazz;humour, longing, happiness;NA;DS;MT
888;video;SurveyXact;https://www.youtube.com/watch?v=1HSbiAF8654;Vi er sammen - hver for sig (Danish COVID-19 song);13-05-2020;YouTube;NA;NA;1;1;1;0;0;0;Denmark;danish;home, studio, outside, kitchen;pop, ballad;togetherness, happiness, longing;splitscreen;DS;DS
887;video;SurveyXact;https://www.facebook.com/298577610206921/videos/243854820164307/;TRT Ankara Radio musicians perform a Muslim hymn for Ramadan at home;16-05-2020;Facebook;NA;NA;1;0;0;0;0;0;Turkey;turkish;home;world, religious, traditional turkish;togetherness;splitscreen, religious;DS;DS
757;video;SurveyXact;https://www.youtube.com/watch?v=qwmNtrsqpz8;"Sarah Hansen playing ""rützmacher Consecration Hymn"" together with herself";17-05-2020;YouTube;NA;NA;0;0;0;0;0;0;USA;NA;home;classical;loneliness, longing, tenderness, grief/sadness;splitscreen;MT;JB
892;video;SurveyXact;https://www.facebook.com/742348273/videos/10159135325763274/;TRT young musicians perform a composition by Yildirim Gürses for celebrating the national day at home;18-05-2020;Facebook;NA;NA;1;0;NA;0;0;0;Turkey;turkish;home;world, folk, traditional turkish;togetherness, solidarity;splitscreen;MT;DS
896;video;SurveyXact;https://www.youtube.com/watch?v=B_P00ghsTZ4;Joint video to save Beerlin EDM club KitKatClub;18-05-2020;YouTube;NA;NA;1;0;0;1;0;0;Germany;NA;home;dance/electronica;togetherness, happiness, sexual, excitement;music video;MT;DS
698;video;SurveyXact;https://www.youtube.com/watch?v=YeSnfWzNe-Y;Hilarious! The CORONAVIRUS CONCERTO - Rainer Hersch;19-05-2020;YouTube;NA;NA;0;1;0;0;0;1;UK;NA;venue, concert hall;classical;humour;satire, chromakeying;MT;JW
921;video;SurveyXact;https://www.youtube.com/watch?v=C9SGBrjBWDc;St Peter's College Choir - Wesley, Blessed be the God and Father;26-05-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;english;home;classical, religious;hope, grief/sadness, being moved;splitscreen;MT;DS
918;video;SurveyXact;https://twitter.com/kmillerheidke/status/1265784149912125440, https://www.youtube.com/watch?time_continue=1;This is not forever - Kate Miller-Heidke;27-05-2020;YouTube;NA;NA;1;1;1;1;0;0;Australia;english;home;pop, ballad;loneliness, grief/sadness, togetherness, being moved, hope;music video;DS;DS
933;video;SurveyXact;https://www.youtube.com/watch?v=-hGR3f1ct9Q;One Love Asia concert;27-05-2020;YouTube;NA;NA;1;1;0;1;1;0;Japan, South Korea, China, Malaysia, Thailand, Indonesia, The Philippines, Singapore, India, Vietnam;korean, english;venue, home;dance/electronica, pop;togetherness, happiness, being moved,;livestream, live commenting, zoom party;JB;JW
900;video;SurveyXact;https://www.facebook.com/SAG.gymnasiet/videos/814190269108817/?notif_id=1590678130089983;Tættere på stjernerne - Rytmisk Choir from Sankt Annæ Gymnasium (Danish high school);28-05-2020;Facebook;NA;NA;1;0;0;0;0;0;Denmark;danish;home, outside;pop, choral, ballad;togetherness, loneliness, longing;splitscreen, music video, choir;DS;MT
910;video;SurveyXact;https://www.youtube.com/watch?v=v8LWxIH-2iM;Katinka – Intet på tapetet;28-05-2020;YouTube;NA;NA;0;1;1;0;0;0;Denmark;danish;venue, home;pop, acoustic;longing, hope, grief/sadness, togetherness;music video;MT;DS
911;video;SurveyXact;https://www.youtube.com/watch?v=RjGst5BhFpc;Lowly: Improvisation #2;29-05-2020;YouTube;NA;NA;1;1;0;0;0;0;Denmark;english;venue, home;pop, alternative, dream-pop, electronic, indie;togetherness, creative, present, spontaneous;music video, improvisation;DS;DS
922;video;SurveyXact;https://www.youtube.com/watch?v=EtzcAkEGE-w;"St Peter's College Choir - Thomas Attwood, ""Come, Holy Ghost""";31-05-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;english;home;classical;togetherness, longing;splitscreen;DS;DS
909;video;SurveyXact;https://www.youtube.com/watch?v=IAlWPmPPujg;"Coronation Polska - Finnish folk musicians. Translation of (part) text under video: ""A message of joy to the remote community of folk music and folk dance professionals in the middle of the quarantine period! The crown joy for all of you who hold one in these times. The song has been danced in the fells of Lapland, played in the expanses of Ostrobothnia and sung in the middle of the North Karelian wilderness, not forgetting the basement studios in the Helsinki metropolitan area! Hey, this hardly lasts forever.""";01-06-2020;YouTube;NA;NA;1;1;0;1;0;0;Finland;finnish;home, outside;folk, world, traditional finnish, polska;togetherness, happiness;splitscreen;DS;DS
912;video;SurveyXact;https://www.youtube.com/watch?v=D-0AI_NKrPA;"ORCHESTRA della scuola secondaria di I grado DE AMICIS - DIZONNO - Tiriggiano (BA)  ""Viva la Vida"" (Coldplay)";08-06-2020;YouTube;NA;NA;1;0;0;1;0;0;Italy;NA;home;pop, orchestral;togetherness, happiness;splitscreen;MT;DS
923;video;SurveyXact;https://www.youtube.com/watch?v=GEUNXXjPwzw;St Peter's College Choir - Sergej Rachmaninov, Praise the Name of the Lord;08-06-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;russian;home;classical, religious;being moved;splitscreen, religious;MT;DS
924;video;SurveyXact;https://www.youtube.com/watch?v=lYAnkhCqcFY;St Peter's College Choir - Anton Bruckner, Locus iste;14-06-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;latin;home;classical;togetherness, being moved, grief/sadness, longing;splitscreen;DS;DS
915;video;SurveyXact;https://www.youtube.com/watch?v=saHwqmSCelo;Chicago: Brass Band Environmental Encroachment plays for Acadia Restaurant's Food Distribution line, Spring 2020;16-06-2020;YouTube;NA;NA;1;1;0;1;0;0;USA;NA;outside;soul/R&B, brass band, rap/hip-hop, street-style band, honk band, funk;gratitude, togetherness;queuing;DS;MT
140;video;GoogleSheet;https://www.youtube.com/watch?v=bolqbyi1VMQ;Fabulous Negrito: Chocolate Samurai (Corona Quarantine Video);28-06-2020;YouTube;NA;NA;1;1;1;1;0;0;USA;english;home, outside;blues, soul, rock, soul/R&B;togetherness, happiness, humour;compilation, music video;MT;JV, JB
112;video;GoogleSheet;https://www.youtube.com/watch?v=75bNNjMrOF4;Where have all the flowers gone (Fundraiser for Help Musicians, UK);29-06-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;english;home;pop, folk, ballad, oldies;togetherness, being moved, grief/sadness;splitscreen;MT;JW
